date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:12:20	203377/203377	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:20%20GMT	https://dpboss.boston/panel-chart-record/padmavathi-night.php	dpboss.boston/panel-chart-record/padmavathi-night.html	(from https://dpboss.boston/)
02:12:21	65630/65630	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:21%20GMT	https://dpboss.boston/jodi-chart-record/jay-shree-day.php	dpboss.boston/jodi-chart-record/jay-shree-day.html	(from https://dpboss.boston/)
02:12:22	217414/217414	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:22%20GMT	https://dpboss.boston/panel-chart-record/jay-shree-day.php	dpboss.boston/panel-chart-record/jay-shree-day.html	(from https://dpboss.boston/)
02:12:22	55481/55481	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:23%20GMT	https://dpboss.boston/jodi-chart-record/sri-dhanalaxmi.php	dpboss.boston/jodi-chart-record/sri-dhanalaxmi.html	(from https://dpboss.boston/)
02:12:24	185421/185421	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:24%20GMT	https://dpboss.boston/panel-chart-record/sri-dhanalaxmi.php	dpboss.boston/panel-chart-record/sri-dhanalaxmi.html	(from https://dpboss.boston/)
02:12:25	46131/46131	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:25%20GMT	https://dpboss.boston/jodi-chart-record/bombay-night.php	dpboss.boston/jodi-chart-record/bombay-night.html	(from https://dpboss.boston/)
02:12:26	131932/131932	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:26%20GMT	https://dpboss.boston/panel-chart-record/bombay-night.php	dpboss.boston/panel-chart-record/bombay-night.html	(from https://dpboss.boston/)
02:12:26	51809/51809	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:27%20GMT	https://dpboss.boston/jodi-chart-record/sunday-bazar.php	dpboss.boston/jodi-chart-record/sunday-bazar.html	(from https://dpboss.boston/)
02:12:28	166808/166808	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:28%20GMT	https://dpboss.boston/panel-chart-record/sunday-bazar.php	dpboss.boston/panel-chart-record/sunday-bazar.html	(from https://dpboss.boston/)
02:12:28	31744/31744	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:29%20GMT	https://dpboss.boston/jodi-chart-record/kalyan-day.php	dpboss.boston/jodi-chart-record/kalyan-day.html	(from https://dpboss.boston/)
02:12:30	76169/76169	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:30%20GMT	https://dpboss.boston/panel-chart-record/kalyan-day.php	dpboss.boston/panel-chart-record/kalyan-day.html	(from https://dpboss.boston/)
02:12:30	31042/31042	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:31%20GMT	https://dpboss.boston/jodi-chart-record/mumbai-bazar.php	dpboss.boston/jodi-chart-record/mumbai-bazar.html	(from https://dpboss.boston/)
02:12:31	82353/82353	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:32%20GMT	https://dpboss.boston/panel-chart-record/mumbai-bazar.php	dpboss.boston/panel-chart-record/mumbai-bazar.html	(from https://dpboss.boston/)
02:12:33	52393/52393	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:33%20GMT	https://dpboss.boston/jodi-chart-record/kalyan-sridevi.php	dpboss.boston/jodi-chart-record/kalyan-sridevi.html	(from https://dpboss.boston/)
02:12:34	143211/143211	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:34%20GMT	https://dpboss.boston/panel-chart-record/kalyan-sridevi.php	dpboss.boston/panel-chart-record/kalyan-sridevi.html	(from https://dpboss.boston/)
02:12:34	52201/52201	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:35%20GMT	https://dpboss.boston/jodi-chart-record/kalyan-sridevi-night.php	dpboss.boston/jodi-chart-record/kalyan-sridevi-night.html	(from https://dpboss.boston/)
02:12:35	141703/141703	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:36%20GMT	https://dpboss.boston/panel-chart-record/kalyan-sridevi-night.php	dpboss.boston/panel-chart-record/kalyan-sridevi-night.html	(from https://dpboss.boston/)
02:12:37	37681/37681	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:37%20GMT	https://dpboss.boston/jodi-chart-record/central-mumbai.php	dpboss.boston/jodi-chart-record/central-mumbai.html	(from https://dpboss.boston/)
02:12:37	95321/95321	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:38%20GMT	https://dpboss.boston/panel-chart-record/central-mumbai.php	dpboss.boston/panel-chart-record/central-mumbai.html	(from https://dpboss.boston/)
02:12:39	71904/71904	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:39%20GMT	https://dpboss.boston/jodi-chart-record/super-goa-day.php	dpboss.boston/jodi-chart-record/super-goa-day.html	(from https://dpboss.boston/)
02:12:40	187660/187660	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:40%20GMT	https://dpboss.boston/panel-chart-record/super-goa-day.php	dpboss.boston/panel-chart-record/super-goa-day.html	(from https://dpboss.boston/)
02:12:40	24697/24697	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:41%20GMT	https://dpboss.boston/jodi-chart-record/meena-bazar-day.php	dpboss.boston/jodi-chart-record/meena-bazar-day.html	(from https://dpboss.boston/)
02:12:41	46681/46681	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:42%20GMT	https://dpboss.boston/panel-chart-record/meena-bazar-day.php	dpboss.boston/panel-chart-record/meena-bazar-day.html	(from https://dpboss.boston/)
02:12:43	24684/24684	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:43%20GMT	https://dpboss.boston/jodi-chart-record/meena-bazar-night.php	dpboss.boston/jodi-chart-record/meena-bazar-night.html	(from https://dpboss.boston/)
02:12:43	46664/46664	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:44%20GMT	https://dpboss.boston/panel-chart-record/meena-bazar-night.php	dpboss.boston/panel-chart-record/meena-bazar-night.html	(from https://dpboss.boston/)
02:12:45	31997/31997	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:45%20GMT	https://dpboss.boston/jodi-chart-record/star-tara-morning.php	dpboss.boston/jodi-chart-record/star-tara-morning.html	(from https://dpboss.boston/)
02:12:46	91787/91787	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:46%20GMT	https://dpboss.boston/panel-chart-record/star-tara-morning.php	dpboss.boston/panel-chart-record/star-tara-morning.html	(from https://dpboss.boston/)
02:12:46	31659/31659	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:47%20GMT	https://dpboss.boston/jodi-chart-record/star-tara-day.php	dpboss.boston/jodi-chart-record/star-tara-day.html	(from https://dpboss.boston/)
02:12:48	90635/90635	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:48%20GMT	https://dpboss.boston/panel-chart-record/star-tara-day.php	dpboss.boston/panel-chart-record/star-tara-day.html	(from https://dpboss.boston/)
02:12:48	31814/31814	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:49%20GMT	https://dpboss.boston/jodi-chart-record/star-tara-night.php	dpboss.boston/jodi-chart-record/star-tara-night.html	(from https://dpboss.boston/)
02:12:50	91067/91067	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:50%20GMT	https://dpboss.boston/panel-chart-record/star-tara-night.php	dpboss.boston/panel-chart-record/star-tara-night.html	(from https://dpboss.boston/)
02:12:51	48687/48687	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:51%20GMT	https://dpboss.boston/jodi-chart-record/puna-night-main.php	dpboss.boston/jodi-chart-record/puna-night-main.html	(from https://dpboss.boston/)
02:12:52	154477/154477	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:52%20GMT	https://dpboss.boston/panel-chart-record/puna-night-main.php	dpboss.boston/panel-chart-record/puna-night-main.html	(from https://dpboss.boston/)
02:12:53	117738/117738	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:53%20GMT	https://dpboss.boston/jodi-chart-record/supreme-day.php	dpboss.boston/jodi-chart-record/supreme-day.html	(from https://dpboss.boston/)
02:12:54	295991/295991	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:54%20GMT	https://dpboss.boston/panel-chart-record/supreme-day.php	dpboss.boston/panel-chart-record/supreme-day.html	(from https://dpboss.boston/)
02:12:55	109136/109136	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:55%20GMT	https://dpboss.boston/jodi-chart-record/supreme-night.php	dpboss.boston/jodi-chart-record/supreme-night.html	(from https://dpboss.boston/)
02:12:56	301860/301860	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:56%20GMT	https://dpboss.boston/panel-chart-record/supreme-night.php	dpboss.boston/panel-chart-record/supreme-night.html	(from https://dpboss.boston/)
02:12:56	45138/45138	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:57%20GMT	https://dpboss.boston/jodi-chart-record/sita-morning.php	dpboss.boston/jodi-chart-record/sita-morning.html	(from https://dpboss.boston/)
02:12:58	142678/142678	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:58%20GMT	https://dpboss.boston/panel-chart-record/sita-morning.php	dpboss.boston/panel-chart-record/sita-morning.html	(from https://dpboss.boston/)
02:12:58	49798/49798	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:59%20GMT	https://dpboss.boston/jodi-chart-record/srilakshmi.php	dpboss.boston/jodi-chart-record/srilakshmi.html	(from https://dpboss.boston/)
02:13:00	156000/156000	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:00%20GMT	https://dpboss.boston/panel-chart-record/srilakshmi.php	dpboss.boston/panel-chart-record/srilakshmi.html	(from https://dpboss.boston/)
02:13:00	67283/67283	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:01%20GMT	https://dpboss.boston/jodi-chart-record/worli-mumbai-day.php	dpboss.boston/jodi-chart-record/worli-mumbai-day.html	(from https://dpboss.boston/)
02:13:02	234511/234511	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:02%20GMT	https://dpboss.boston/panel-chart-record/worli-mumbai-day.php	dpboss.boston/panel-chart-record/worli-mumbai-day.html	(from https://dpboss.boston/)
02:13:02	29451/29451	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:03%20GMT	https://dpboss.boston/jodi-chart-record/main-mumbai-rk.php	dpboss.boston/jodi-chart-record/main-mumbai-rk.html	(from https://dpboss.boston/)
02:13:04	75522/75522	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:04%20GMT	https://dpboss.boston/panel-chart-record/main-mumbai-rk.php	dpboss.boston/panel-chart-record/main-mumbai-rk.html	(from https://dpboss.boston/)
02:13:04	63928/63928	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:05%20GMT	https://dpboss.boston/jodi-chart-record/worli-mumbai.php	dpboss.boston/jodi-chart-record/worli-mumbai.html	(from https://dpboss.boston/)
02:13:06	224628/224628	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:06%20GMT	https://dpboss.boston/panel-chart-record/worli-mumbai.php	dpboss.boston/panel-chart-record/worli-mumbai.html	(from https://dpboss.boston/)
02:13:07	44163/44163	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:07%20GMT	https://dpboss.boston/jodi-chart-record/sita-day.php	dpboss.boston/jodi-chart-record/sita-day.html	(from https://dpboss.boston/)
02:13:08	140636/140636	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:08%20GMT	https://dpboss.boston/panel-chart-record/sita-day.php	dpboss.boston/panel-chart-record/sita-day.html	(from https://dpboss.boston/)
02:13:08	61794/61794	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:09%20GMT	https://dpboss.boston/jodi-chart-record/country-bazar.php	dpboss.boston/jodi-chart-record/country-bazar.html	(from https://dpboss.boston/)
02:13:10	213325/213325	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:10%20GMT	https://dpboss.boston/panel-chart-record/country-bazar.php	dpboss.boston/panel-chart-record/country-bazar.html	(from https://dpboss.boston/)
02:13:10	67335/67335	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:11%20GMT	https://dpboss.boston/jodi-chart-record/rose-bazar-day.php	dpboss.boston/jodi-chart-record/rose-bazar-day.html	(from https://dpboss.boston/)
02:13:12	234004/234004	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:12%20GMT	https://dpboss.boston/panel-chart-record/rose-bazar-day.php	dpboss.boston/panel-chart-record/rose-bazar-day.html	(from https://dpboss.boston/)
02:13:12	59242/59242	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:13%20GMT	https://dpboss.boston/jodi-chart-record/rose-bazar-night.php	dpboss.boston/jodi-chart-record/rose-bazar-night.html	(from https://dpboss.boston/)
02:13:14	206940/206940	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:14%20GMT	https://dpboss.boston/panel-chart-record/rose-bazar-night.php	dpboss.boston/panel-chart-record/rose-bazar-night.html	(from https://dpboss.boston/)
02:13:14	62795/62795	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:15%20GMT	https://dpboss.boston/jodi-chart-record/janta-morning.php	dpboss.boston/jodi-chart-record/janta-morning.html	(from https://dpboss.boston/)
02:13:16	202292/202292	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:16%20GMT	https://dpboss.boston/panel-chart-record/janta-morning.php	dpboss.boston/panel-chart-record/janta-morning.html	(from https://dpboss.boston/)
02:13:16	59390/59390	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:17%20GMT	https://dpboss.boston/jodi-chart-record/central-bombay.php	dpboss.boston/jodi-chart-record/central-bombay.html	(from https://dpboss.boston/)
02:13:18	252817/252817	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:18%20GMT	https://dpboss.boston/panel-chart-record/central-bombay.php	dpboss.boston/panel-chart-record/central-bombay.html	(from https://dpboss.boston/)
02:13:18	62797/62797	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:19%20GMT	https://dpboss.boston/jodi-chart-record/teen-patti.php	dpboss.boston/jodi-chart-record/teen-patti.html	(from https://dpboss.boston/)
02:13:20	199894/199894	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:20%20GMT	https://dpboss.boston/panel-chart-record/teen-patti.php	dpboss.boston/panel-chart-record/teen-patti.html	(from https://dpboss.boston/)
02:13:20	30402/30402	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:21%20GMT	https://dpboss.boston/jodi-chart-record/durga-night.php	dpboss.boston/jodi-chart-record/durga-night.html	(from https://dpboss.boston/)
02:13:22	81131/81131	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:22%20GMT	https://dpboss.boston/panel-chart-record/durga-night.php	dpboss.boston/panel-chart-record/durga-night.html	(from https://dpboss.boston/)
02:13:23	31728/31728	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:23%20GMT	https://dpboss.boston/jodi-chart-record/parvati.php	dpboss.boston/jodi-chart-record/parvati.html	(from https://dpboss.boston/)
02:13:24	83608/83608	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:43:24%20GMT	https://dpboss.boston/panel-chart-record/parvati.php	dpboss.boston/panel-chart-record/parvati.html	(from https://dpboss.boston/)
